OID_,LAT,LON
3281,32.078134300000002,-121.764615590000005
3282,32.091472189999998,-121.707628850000006
3283,32.104780970000000,-121.650623150000001
3284,32.118060600000000,-121.593598520000000
3285,32.131311089999997,-121.536555000000007
3286,32.144532409999997,-121.479492609999994
3287,32.157724559999998,-121.422411389999994
3288,32.170887530000002,-121.365311370000001
3289,32.184021299999998,-121.308192579999996
3290,32.197125870000001,-121.251055059999999
3291,32.210201210000001,-121.193898829999995
3292,32.223247330000000,-121.136723930000002
3293,32.236264200000001,-121.079530390000002
3294,32.249251819999998,-121.022318240000004
3295,32.262210170000003,-120.965087519999997
3296,32.275139240000001,-120.907838260000005
3297,32.288039030000000,-120.850570480000002
3298,32.300909509999997,-120.793284229999998
3299,32.313750679999998,-120.735979529999994
3300,32.326562529999997,-120.678656430000004
3301,32.339345039999998,-120.621314940000005
3302,32.352098200000000,-120.563955109999995
3303,32.364822009999997,-120.506576960000004
3304,32.377516450000002,-120.449180540000000
3305,32.390181499999997,-120.391765860000007
3306,32.402817159999998,-120.334332979999999
3307,32.415423420000003,-120.276881910000000
3308,32.428000259999997,-120.219412700000007
3309,32.440547670000001,-120.161925380000000
3310,32.453065649999999,-120.104419969999995
3311,32.465554169999997,-120.046896520000004
3312,32.478013230000002,-119.989355050000000
3313,32.490442819999998,-119.931795609999995
3314,32.502842919999999,-119.874218220000003
3315,32.515213529999997,-119.816622920000000
3316,32.527554629999997,-119.759009750000004
3317,32.539866210000000,-119.701378730000002
3318,32.552148260000003,-119.643729899999997
3319,32.564400769999999,-119.586063300000006
3320,32.576623720000001,-119.528378959999998
3321,32.588817120000002,-119.470676909999995
3322,32.600980929999999,-119.412957190000000
3323,32.613115160000000,-119.355219829999996
3324,32.625219800000004,-119.297464869999999
3325,32.637294820000001,-119.239692340000005
3326,32.649340219999999,-119.181902280000003
3327,32.661355989999997,-119.124094720000002
3328,32.673342120000001,-119.066269689999999
3329,32.685298600000003,-119.008427240000003
3330,32.697225410000001,-118.950567390000003
3331,32.709122540000003,-118.892690189999996
3332,32.720989990000000,-118.834795659999997
3333,32.732827729999997,-118.776883839999996
3334,32.744635770000002,-118.718954769999996
3335,32.756414090000000,-118.661008480000007
3336,32.768162670000002,-118.603045010000002
3337,32.779881520000004,-118.545064389999993
3338,32.838029200000001,-118.254905350000001
3339,32.849569359999997,-118.196822600000004
3340,32.861079689999997,-118.138722959999996
3341,32.872560200000002,-118.080606450000005
3342,32.884010859999997,-118.022473129999995
3343,32.895431670000001,-117.964323010000001
3344,32.906822620000000,-117.906156139999993
3345,32.918183689999999,-117.847972560000002
3346,32.929514879999999,-117.789772299999996
3347,32.940816169999998,-117.731555389999997
3348,32.952087560000002,-117.673321880000003
3349,32.963329029999997,-117.615071799999996
3350,32.974540570000002,-117.556805190000006
3351,32.985722170000003,-117.498522080000001
3352,32.996873819999998,-117.440222520000006
3353,33.007995510000001,-117.381906529999995
3354,32.045489420000003,-122.122171399999999
3355,32.059008769999998,-122.065267719999994
3356,32.072499059999998,-122.008344859999994
3357,32.085960260000000,-121.951402840000000
3358,32.099392379999998,-121.894441709999995
3359,32.112795400000003,-121.837461500000003
3360,32.126169310000002,-121.780462220000004
3361,32.139514089999999,-121.723443930000002
3362,32.152829730000001,-121.666406640000005
3363,32.166116230000000,-121.609350390000003
3364,32.179373570000003,-121.552275210000005
3365,32.192601740000001,-121.495181140000000
3366,32.205800719999999,-121.438068200000004
3367,32.218970509999998,-121.380936430000006
3368,32.232111089999997,-121.323785849999993
3369,32.245222460000001,-121.266616510000006
3370,32.258304590000002,-121.209428430000003
3371,32.271357479999999,-121.152221639999993
3372,32.284381119999999,-121.094996190000003
3373,32.297375490000000,-121.037752089999998
3374,32.310340590000003,-120.980489379999995
3375,32.323276399999997,-120.923208099999997
3376,32.336182909999998,-120.865908279999999
3377,32.349060100000003,-120.808589949999998
3378,32.361907979999998,-120.751253140000003
3379,32.374726520000003,-120.693897879999994
3380,32.387515710000002,-120.636524219999998
3381,32.400275540000003,-120.579132169999994
3382,32.413006000000003,-120.521721779999993
3383,32.425707090000003,-120.464293080000004
3384,32.438378780000001,-120.406846099999996
3385,32.451021060000002,-120.349380870000005
3386,32.463633930000000,-120.291897440000000
3387,32.476217370000001,-120.234395820000003
3388,32.488771370000002,-120.176876050000004
3389,32.501295929999998,-120.119338180000000
3390,32.513791019999999,-120.061782230000006
3391,32.526256629999999,-120.004208230000003
3392,32.538692769999997,-119.946616219999996
3393,32.551099399999998,-119.889006230000007
3394,32.563476530000003,-119.831378310000005
3395,32.575824140000002,-119.773732469999999
3396,32.588142220000002,-119.716068759999999
3397,32.600430760000002,-119.658387200000007
3398,32.612689740000000,-119.600687840000006
3399,32.624919159999997,-119.542970710000006
3400,32.637119009999999,-119.485235840000001
3401,32.649289260000003,-119.427483269999996
3402,32.661429920000003,-119.369713030000000
3403,32.673540969999998,-119.311925160000001
3404,32.685622400000000,-119.254119680000002
3405,32.697674190000001,-119.196296640000000
3406,32.709696350000002,-119.138456070000004
3407,32.721688839999999,-119.080598010000003
3408,32.733651680000001,-119.022722490000007
3409,32.745584829999999,-118.964829539999997
3410,32.757488299999999,-118.906919200000004
3411,32.769362059999999,-118.848991499999997
3412,32.781206120000000,-118.791046489999999
3413,32.793020450000000,-118.733084190000000
3414,32.804805060000000,-118.675104649999994
3415,32.816559910000002,-118.617107890000000
3416,32.828285020000003,-118.559093950000005
3417,32.886463820000003,-118.268767859999997
3418,32.898010159999998,-118.210651609999999
3419,32.909526669999998,-118.152518430000001
3420,32.921013330000001,-118.094368360000004
3421,32.932470150000000,-118.036201439999999
3422,32.943897090000000,-117.978017699999995
3423,32.955294160000001,-117.919817179999995
3424,32.966661350000003,-117.861599909999995
3425,32.977998630000002,-117.803365929999998
3426,32.989306010000000,-117.745115279999993
3427,33.000583470000002,-117.686847999999998
3428,33.011831000000001,-117.628564119999993
3429,33.023048590000002,-117.570263670000003
3430,33.034236219999997,-117.511946699999996
3431,33.045393900000001,-117.453613239999996
3432,33.056521600000004,-117.395263330000006
3433,32.093476570000000,-122.138225869999999
3434,32.107002880000003,-122.081290800000005
3435,32.120500120000003,-122.024336520000006
3436,32.133968269999997,-121.967363050000003
3437,32.147407319999999,-121.910370439999994
3438,32.160817260000002,-121.853358700000001
3439,32.174198070000003,-121.796327880000007
3440,32.187549750000002,-121.739277999999999
3441,32.200872290000000,-121.682209090000001
3442,32.214165659999999,-121.625121190000002
3443,32.227429870000002,-121.568014329999997
3444,32.240664899999999,-121.510888530000003
3445,32.253870730000003,-121.453743840000001
3446,32.267047349999999,-121.396580279999995
3447,32.280194760000001,-121.339397890000001
3448,32.293312940000000,-121.282196700000000
3449,32.306401880000003,-121.224976729999995
3450,32.319461560000001,-121.167738029999995
3451,32.332491980000000,-121.110480620000004
3452,32.345493130000001,-121.053204539999996
3453,32.358464990000002,-120.995909819999994
3454,32.371407550000001,-120.938596489999995
3455,32.384320789999997,-120.881264590000001
3456,32.397204719999998,-120.823914139999999
3457,32.410059310000001,-120.766545179999994
3458,32.422884549999999,-120.709157750000003
3459,32.435680439999999,-120.651751869999998
3460,32.448446959999998,-120.594327579999998
3461,32.461184090000003,-120.536884920000006
3462,32.473891840000000,-120.479423909999994
3463,32.486570180000001,-120.421944580000002
3464,32.499219099999998,-120.364446979999997
3465,32.511838599999997,-120.306931140000003
3466,32.524428649999997,-120.249397079999994
3467,32.536989259999999,-120.191844849999995
3468,32.549520410000000,-120.134274469999994
3469,32.562022079999998,-120.076685979999993
3470,32.574494270000002,-120.019079410000003
3471,32.586936960000003,-119.961454799999998
3472,32.599350149999999,-119.903812189999996
3473,32.611733809999997,-119.846151599999999
3474,32.624087940000003,-119.788473060000001
3475,32.636412540000002,-119.730776620000000
3476,32.648707580000000,-119.673062310000006
3477,32.660973050000003,-119.615330159999999
3478,32.673208950000003,-119.557580209999998
3479,32.685415259999999,-119.499812480000003
3480,32.697591969999998,-119.442027030000006
3481,32.709739069999998,-119.384223870000000
3482,32.721856549999998,-119.326403040000002
3483,32.733944399999999,-119.268564589999997
3484,32.746002599999997,-119.210708539999999
3485,32.758031150000001,-119.152834920000004
3486,32.770030030000001,-119.094943790000002
3487,32.781999239999998,-119.037035160000002
3488,32.793938750000002,-118.979109070000007
3489,32.805848560000001,-118.921165560000006
3490,32.817728670000001,-118.863204670000002
3491,32.829579039999999,-118.805226430000005
3492,32.841399690000003,-118.747230869999996
3493,32.853190589999997,-118.689218030000006
3494,32.864951740000002,-118.631187949999997
3495,32.923310729999997,-118.340780129999999
3496,32.934893099999996,-118.282647330000003
3497,32.946445640000000,-118.224497540000002
3498,32.957968340000001,-118.166330790000004
3499,32.969461180000003,-118.108147130000006
3500,32.980924160000001,-118.049946570000003
3501,32.992357249999998,-117.991729169999999
3502,33.003760460000002,-117.933494960000004
3503,33.015133769999998,-117.875243970000000
3504,33.026477170000000,-117.816976240000002
3505,33.037790649999998,-117.758691810000002
3506,33.049074189999999,-117.700390720000001
3507,33.060327800000003,-117.642072990000003
3508,33.071551450000001,-117.583738679999996
3509,33.082745129999999,-117.525387800000004
3510,33.093908839999997,-117.467020410000003
3511,32.127895039999999,-122.211246779999996
3512,32.141457410000001,-122.154299580000000
3513,32.154990699999999,-122.097333090000006
3514,32.168494899999999,-122.040347359999998
3515,32.181970000000000,-121.983342420000000
3516,32.195416000000002,-121.926318280000004
3517,32.208832870000002,-121.869275000000002
3518,32.222220620000002,-121.812212590000001
3519,32.235579209999997,-121.755131090000006
3520,32.248908649999997,-121.698030529999997
3521,32.262208919999999,-121.640910950000006
3522,32.275480010000003,-121.583772370000005
3523,32.288721910000000,-121.526614820000006
3524,32.301934610000004,-121.469438350000004
3525,32.315118079999998,-121.412242969999994
3526,32.328272329999997,-121.355028730000001
3527,32.341397340000000,-121.297795649999998
3528,32.354493099999999,-121.240543770000002
3529,32.367559589999999,-121.183273119999996
3530,32.380596810000000,-121.125983730000002
3531,32.393604750000002,-121.068675639999995
3532,32.406583380000001,-121.011348870000006
3533,32.419532699999998,-120.954003459999996
3534,32.432452710000000,-120.896639440000001
3535,32.445343370000003,-120.839256840000004
3536,32.458204700000003,-120.781855710000002
3537,32.471036660000003,-120.724436060000002
3538,32.483839260000003,-120.666997940000002
3539,32.496612470000002,-120.609541370000002
3540,32.509356300000000,-120.552066389999993
3541,32.522070720000002,-120.494573040000006
3542,32.534755730000001,-120.437061340000000
3543,32.547411300000000,-120.379531330000006
3544,32.560037440000002,-120.321983050000000
3545,32.572634129999997,-120.264416519999997
3546,32.585201359999999,-120.206831780000002
3547,32.597739120000000,-120.149228870000002
3548,32.610247389999998,-120.091607809999999
3549,32.622726159999999,-120.033968639999998
3550,32.635175429999997,-119.976311400000000
3551,32.647595170000002,-119.918636120000002
3552,32.659985390000003,-119.860942829999999
3553,32.672346060000002,-119.803231560000000
3554,32.684677190000002,-119.745502360000003
3555,32.696978739999999,-119.687755260000003
3556,32.709250720000000,-119.629990280000001
3557,32.721493109999997,-119.572207469999995
3558,32.733705899999997,-119.514406859999994
3559,32.745889079999998,-119.456588479999994
3560,32.758042639999999,-119.398752369999997
3561,32.770166570000001,-119.340898559999999
3562,32.782260850000000,-119.283027090000004
3563,32.794325479999998,-119.225137989999993
3564,32.806360429999998,-119.167231299999997
3565,32.818365710000002,-119.109307049999998
3566,32.830341300000001,-119.051365279999999
3567,32.842287190000000,-118.993406019999995
3568,32.854203370000000,-118.935429310000004
3569,32.866089819999999,-118.877435190000000
3570,32.877946540000003,-118.819423680000000
3571,32.889773509999998,-118.761394820000007
3572,32.901570720000002,-118.703348660000003
3573,32.913338170000003,-118.645285209999997
3574,32.971728480000003,-118.354710130000001
3575,32.983317079999999,-118.296543790000001
3576,32.994875839999999,-118.238360430000000
3577,33.006404740000001,-118.180160079999993
3578,33.017903769999997,-118.121942770000004
3579,33.029372920000000,-118.063708559999995
3580,33.040812180000003,-118.005457460000002
3581,33.052221539999998,-117.947189519999995
3582,33.063600989999998,-117.888904769999996
3583,33.074950520000002,-117.830603260000004
3584,33.086270110000001,-117.772285010000004
3585,33.097559750000002,-117.713950069999996
3586,33.108819449999999,-117.655598459999993
3587,33.120049170000001,-117.597230240000002
3588,33.131248919999997,-117.538845429999995
3589,33.142418679999999,-117.480444070000004
3590,32.175862580000000,-122.227371180000006
3591,32.189431949999999,-122.170392570000004
3592,32.202972230000000,-122.113394639999996
3593,32.216483420000003,-122.056377420000004
3594,32.229965499999999,-121.999340959999998
3595,32.243418450000000,-121.942285279999993
3596,32.256842280000001,-121.885210409999999
3597,32.270236959999998,-121.828116390000005
3598,32.283602490000000,-121.771003239999999
3599,32.296938849999997,-121.713870999999997
3600,32.310246030000002,-121.656719699999996
3601,32.323524020000001,-121.599549370000005
3602,32.336772809999999,-121.542360049999999
3603,32.349992380000003,-121.485151759999994
3604,32.363182729999998,-121.427924529999999
3605,32.376343830000003,-121.370678409999996
3606,32.389475689999998,-121.313413420000003
3607,32.402578280000000,-121.256129590000000
3608,32.415651599999997,-121.198826949999997
3609,32.428695630000000,-121.141505550000005
3610,32.441710370000003,-121.084165400000003
3611,32.454695790000002,-121.026806550000003
3612,32.467651900000000,-120.969429030000001
3613,32.480578670000000,-120.912032859999997
3614,32.493476100000002,-120.854618090000002
3615,32.506344169999998,-120.797184740000006
3616,32.519182870000002,-120.739732849999996
3617,32.531992189999997,-120.682262449999996
3618,32.544772119999998,-120.624773570000002
3619,32.557522650000003,-120.567266250000003
3620,32.570243759999997,-120.509740519999994
3621,32.582935450000001,-120.452196409999999
3622,32.595597699999999,-120.394633959999993
3623,32.608230499999998,-120.337053209999993
3624,32.620833830000002,-120.279454169999994
3625,32.633407699999999,-120.221836890000006
3626,32.645952070000000,-120.164201410000004
3627,32.658466959999998,-120.106547739999996
3628,32.670952329999999,-120.048875940000002
3629,32.683408190000002,-119.991186029999994
3630,32.695834509999997,-119.933478050000005
3631,32.708231300000001,-119.875752030000001
3632,32.720598520000003,-119.818008000000006
3633,32.732936189999997,-119.760246010000003
3634,32.745244280000001,-119.702466070000000
3635,32.757522770000001,-119.644668240000001
3636,32.769771669999997,-119.586852539999995
3637,32.781990960000002,-119.529019000000005
3638,32.794180630000000,-119.471167670000000
3639,32.806340659999996,-119.413298569999995
3640,32.818471049999999,-119.355411739999994
3641,32.830571780000000,-119.297507220000000
3642,32.842642840000003,-119.239585039999994
3643,32.854684220000003,-119.181645239999995
3644,32.866695909999997,-119.123687840000002
3645,32.878677900000000,-119.065712899999994
3646,32.890630180000002,-119.007720430000006
3647,32.902552729999996,-118.949710479999993
3648,32.914445550000003,-118.891683080000007
3649,32.926308620000000,-118.833638269999994
3650,32.938141930000000,-118.775576090000001
3651,32.949945470000003,-118.717496560000001
3652,32.961719230000000,-118.659399719999996
3653,33.008516250000000,-118.426840029999994
3654,33.020140939999997,-118.368657200000001
3655,33.031735779999998,-118.310457279999994
3656,33.043300770000002,-118.252240310000005
3657,33.054835879999999,-118.194006310000006
3658,33.066341119999997,-118.135755340000003
3659,33.077816460000001,-118.077487419999997
3660,33.089261899999997,-118.019202590000006
3661,33.100677429999998,-117.960900879999997
3662,33.112063030000002,-117.902582339999995
3663,33.123418700000002,-117.844246999999996
3664,33.134744419999997,-117.785894900000002
3665,33.146040180000000,-117.727526069999996
3666,33.157305970000003,-117.669140549999995
3667,33.168541789999999,-117.610738389999995
3668,33.179747610000000,-117.552319600000004
3669,33.190923429999998,-117.493884240000000
3670,32.210218370000000,-122.300505610000002
3671,32.223823840000001,-122.243514930000003
3672,32.237400229999999,-122.186504869999993
3673,32.250947519999997,-122.129475459999995
3674,32.264465700000002,-122.072426730000004
3675,32.277954770000001,-122.015358730000003
3676,32.291414709999998,-121.958271470000000
3677,32.304845499999999,-121.901164989999998
3678,32.318247139999997,-121.844039319999993
3679,32.331619619999998,-121.786894489999995
3680,32.344962910000000,-121.729730540000006
3681,32.358277020000003,-121.672547489999999
3682,32.371561919999998,-121.615345379999994
3683,32.384817620000000,-121.558124239999998
3684,32.398044079999998,-121.500884099999993
3685,32.411241310000001,-121.443624990000004
3686,32.424409290000000,-121.386346950000004
3687,32.437548000000000,-121.329050010000003
3688,32.450657450000001,-121.271734199999997
3689,32.463737610000003,-121.214399549999996
3690,32.476788470000002,-121.157046100000002
3691,32.489810020000000,-121.099673879999997
3692,32.502802260000003,-121.042282909999997
3693,32.515765160000001,-120.984873239999999
3694,32.528698710000000,-120.927444899999998
3695,32.541602910000002,-120.869997909999995
3696,32.554477749999997,-120.812532320000003
3697,32.567323199999997,-120.755048149999993
3698,32.580139269999997,-120.697545430000005
3699,32.592925930000000,-120.640024210000007
3700,32.605683169999999,-120.582484519999994
3701,32.618410990000001,-120.524926379999997
3702,32.631109369999997,-120.467349830000003
3703,32.643778310000002,-120.409754899999996
3704,32.656417779999998,-120.352141639999999
3705,32.669027780000000,-120.294510059999993
3706,32.681608290000000,-120.236860210000003
3707,32.694159310000003,-120.179192119999996
3708,32.706680820000003,-120.121505819999996
3709,32.719172810000003,-120.063801350000006
3710,32.731635269999998,-120.006078740000007
3711,32.744068190000000,-119.948338019999994
3712,32.756471550000001,-119.890579239999994
3713,32.768845349999999,-119.832802409999999
3714,32.781189570000002,-119.775007590000001
3715,32.793504210000002,-119.717194789999994
3716,32.805789240000003,-119.659364060000001
3717,32.818044659999998,-119.601515430000006
3718,32.830270460000001,-119.543648939999997
3719,32.842466629999997,-119.485764619999998
3720,32.854633149999998,-119.427862500000003
3721,32.866770010000003,-119.369942620000003
3722,32.878877199999998,-119.312005009999993
3723,32.890954720000003,-119.254049710000004
3724,32.903002540000003,-119.196076759999997
3725,32.915020660000003,-119.138086189999996
3726,32.927009060000003,-119.080078029999996
3727,32.938967740000002,-119.022052320000000
3728,32.950896690000000,-118.964009099999998
3729,32.962795880000002,-118.905948390000006
3730,32.974665320000000,-118.847870250000000
3731,32.986504990000000,-118.789774690000002
3732,32.998314870000002,-118.731661759999994
3733,33.056917169999998,-118.440837770000002
3734,33.068548130000003,-118.382621360000002
3735,33.080149230000004,-118.324387819999998
3736,33.091720459999998,-118.266137200000003
3737,33.103261809999999,-118.207869529999996
3738,33.114773260000000,-118.149584849999997
3739,33.126254809999999,-118.091283189999999
3740,33.137706440000002,-118.032964590000006
3741,33.149128150000003,-117.974629080000000
3742,33.160519919999999,-117.916276710000005
3743,33.171881740000003,-117.857907510000004
3744,33.183213600000002,-117.799521519999999
3745,33.194515490000001,-117.741118770000000
3746,33.205787399999998,-117.682699299999996
3747,33.217029320000002,-117.624263150000004
3748,33.228241230000002,-117.565810350000007
3749,32.244524730000002,-122.373702859999995
3750,32.258166320000001,-122.316700179999998
3751,32.271778840000003,-122.259678050000005
3752,32.285362259999999,-122.202636510000005
3753,32.298916570000003,-122.145575600000001
3754,32.312441770000000,-122.088495330000001
3755,32.325937850000003,-122.031395739999994
3756,32.339404780000002,-121.974276869999997
3757,32.352842559999999,-121.917138750000007
3758,32.366251169999998,-121.859981399999995
3759,32.379630610000000,-121.802804859999995
3760,32.392980860000002,-121.745609160000001
3761,32.406301900000003,-121.688394329999994
3762,32.419593740000003,-121.631160410000007
3763,32.432856350000002,-121.573907419999998
3764,32.446089729999997,-121.516635410000006
3765,32.459293850000002,-121.459344389999998
3766,32.472468720000002,-121.402034400000005
3767,32.485614310000003,-121.344705480000002
3768,32.498730620000003,-121.287357659999998
3769,32.511817639999997,-121.229990959999995
3770,32.524875350000002,-121.172605430000004
3771,32.537903729999996,-121.115201089999999
3772,32.550902790000002,-121.057777979999997
3773,32.563872500000002,-121.000336129999994
3774,32.576812859999997,-120.942875569999998
3775,32.589723849999999,-120.885396340000000
3776,32.602605459999999,-120.827898469999994
3777,32.615457679999999,-120.770381990000004
3778,32.628280500000002,-120.712846929999998
3779,32.641073910000003,-120.655293330000006
3780,32.653837889999998,-120.597721219999997
3781,32.666572430000002,-120.540130640000001
3782,32.679277519999999,-120.482521620000000
3783,32.691953159999997,-120.424894179999995
3784,32.704599320000000,-120.367248380000007
3785,32.717215990000000,-120.309584229999999
3786,32.729803169999997,-120.251901770000003
3787,32.742360840000003,-120.194201039999996
3788,32.754888999999999,-120.136482079999993
3789,32.767387620000001,-120.078744900000004
3790,32.779856700000003,-120.020989549999996
3791,32.792296219999997,-119.963216070000001
3792,32.804706189999997,-119.905424479999994
3793,32.817086570000001,-119.847614829999998
3794,32.829437360000000,-119.789787129999993
3795,32.841758560000002,-119.731941440000000
3796,32.854050139999998,-119.674077780000005
3797,32.866312100000002,-119.616196200000005
3798,32.878544429999998,-119.558296709999993
3799,32.890747110000000,-119.500379359999997
3800,32.902920129999998,-119.442444179999995
3801,32.915063480000001,-119.384491220000001
3802,32.927177149999999,-119.326520489999993
3803,32.939261129999998,-119.268532039999997
3804,32.951315409999999,-119.210525910000001
3805,32.963339970000000,-119.152502119999994
3806,32.975334810000000,-119.094460710000007
3807,32.987299909999997,-119.036401729999994
3808,32.999235259999999,-118.978325190000007
3809,33.011140849999997,-118.920231150000006
3810,33.023016660000003,-118.862119629999995
3811,33.034862699999998,-118.803990670000005
3812,33.046678940000000,-118.745844309999995
3813,33.058465380000001,-118.687680569999998
3814,33.093645739999999,-118.513085520000004
3815,33.105312849999997,-118.454852669999994
3816,33.116950090000003,-118.396602639999998
3817,33.128557460000003,-118.338335450000002
3818,33.140134940000003,-118.280051139999998
3819,33.151682530000002,-118.221749759999994
3820,33.163200220000000,-118.163431329999995
3821,33.174687990000002,-118.105095899999995
3822,33.186145830000001,-118.046743489999997
3823,33.197573730000002,-117.988374149999999
3824,33.208971679999998,-117.929987909999994
3825,33.220339670000001,-117.871584810000002
3826,33.231677689999998,-117.813164889999996
3827,33.242985720000000,-117.754728180000001
3828,33.254263760000001,-117.696274729999999
3829,33.265511799999999,-117.637804549999998
3830,33.276729820000000,-117.579317709999998
3831,32.292459360000002,-122.389948309999994
3832,32.306108020000003,-122.332914180000003
3833,32.319727600000000,-122.275860589999994
3834,32.333318069999997,-122.218787539999994
3835,32.346879430000001,-122.161695080000001
3836,32.360411659999997,-122.104583239999997
3837,32.373914749999997,-122.047452050000004
3838,32.387388690000002,-121.990301540000004
3839,32.400833470000002,-121.933131729999999
3840,32.414249069999997,-121.875942679999994
3841,32.427635490000000,-121.818734390000003
3842,32.440992710000003,-121.761506909999994
3843,32.454320709999998,-121.704260280000000
3844,32.467619489999997,-121.646994509999999
3845,32.480889040000001,-121.589709639999995
3846,32.494129340000001,-121.532405710000006
3847,32.507340380000002,-121.475082749999999
3848,32.520522149999998,-121.417740780000003
3849,32.533674640000001,-121.360379850000001
3850,32.546797830000003,-121.302999979999996
3851,32.559891720000003,-121.245601210000004
3852,32.572956290000000,-121.188183559999999
3853,32.585991520000000,-121.130747080000006
3854,32.598997420000003,-121.073291789999999
3855,32.611973960000000,-121.015817720000001
3856,32.624921129999997,-120.958324919999995
3857,32.637838930000001,-120.900813409999998
3858,32.650727330000002,-120.843283229999997
3859,32.663586340000002,-120.785734399999996
3860,32.676415929999997,-120.728166970000004
3861,32.689216090000002,-120.670580959999995
3862,32.701986820000002,-120.612976410000002
3863,32.714728100000002,-120.555353350000004
3864,32.727439920000002,-120.497711820000006
3865,32.740122270000001,-120.440051839999995
3866,32.752775130000003,-120.382373459999997
3867,32.765398500000003,-120.324676699999998
3868,32.777992359999999,-120.266961609999996
3869,32.790556700000003,-120.209228210000006
3870,32.803091520000002,-120.151476529999997
3871,32.815596780000000,-120.093706620000006
3872,32.828072499999998,-120.035918510000002
3873,32.840518650000000,-119.978112220000000
3874,32.852935219999999,-119.920287799999997
3875,32.865322200000001,-119.862445269999995
3876,32.877679590000000,-119.804584680000005
3877,32.890007359999998,-119.746706059999994
3878,32.902305509999998,-119.688809440000000
3879,32.914574020000003,-119.630894850000004
3880,32.926812890000001,-119.572962340000004
3881,32.939022090000002,-119.515011930000000
3882,32.951201630000000,-119.457043670000004
3883,32.963351490000001,-119.399057569999997
3884,32.975471659999997,-119.341053689999995
3885,32.987562120000000,-119.283032059999996
3886,32.999622860000002,-119.224992700000001
3887,33.011653879999997,-119.166935670000001
3888,33.023655159999997,-119.108860980000003
3889,33.035626690000001,-119.050768680000004
3890,33.047568460000001,-118.992658800000001
3891,33.059480460000003,-118.934531379999996
3892,33.071362680000000,-118.876386449999998
3893,33.083215099999997,-118.818224049999998
3894,33.095037710000000,-118.760044219999997
3895,33.106830510000002,-118.701846979999999
3896,33.118593470000000,-118.643632380000000
3897,33.130326599999997,-118.585400460000002
3898,33.142029870000002,-118.527151239999995
3899,33.153703290000003,-118.468884759999995
3900,33.165346829999997,-118.410601069999998
3901,33.176960479999998,-118.352300189999994
3902,33.188544239999999,-118.293982170000007
3903,33.200098089999997,-118.235647029999996
3904,33.211622020000000,-118.177294820000000
3905,33.223116019999999,-118.118925579999996
3906,33.234580090000001,-118.060539329999997
3907,33.246014199999998,-118.002136109999995
3908,33.257418340000001,-117.943715970000000
3909,33.268792519999998,-117.885278940000006
3910,33.280136700000000,-117.826825049999997
3911,33.291450900000001,-117.768354349999996
3912,33.302735079999998,-117.709866860000005
3913,33.313989249999999,-117.651362640000002
3914,32.340387739999997,-122.406213260000001
3915,32.354043500000003,-122.349147669999994
3916,32.367670150000002,-122.292062560000005
3917,32.381267690000001,-122.234957980000004
3918,32.394836110000000,-122.177833949999993
3919,32.408375380000003,-122.120690499999995
3920,32.421885510000003,-122.063527669999999
3921,32.435366479999999,-122.006345479999993
3922,32.448818269999997,-121.949143980000002
3923,32.462240880000003,-121.891923180000006
3924,32.475634290000002,-121.834683119999994
3925,32.488998490000000,-121.777423830000004
3926,32.502333470000004,-121.720145349999996
3927,32.515639210000003,-121.662847700000000
3928,32.528915710000000,-121.605530930000000
3929,32.542162949999998,-121.548195050000004
3930,32.555380919999998,-121.490840109999994
3931,32.568569609999997,-121.433466129999999
3932,32.581729009999997,-121.376073160000004
3933,32.594859100000001,-121.318661210000002
3934,32.607959870000002,-121.261230319999996
3935,32.621031320000000,-121.203780530000003
3936,32.634073420000000,-121.146311870000005
3937,32.647086160000001,-121.088824369999998
3938,32.660069550000003,-121.031318060000004
3939,32.673023550000003,-120.973792979999999
3940,32.685948170000003,-120.916249160000007
3941,32.698843380000000,-120.858686629999994
3942,32.711709190000001,-120.801105419999999
3943,32.724545569999997,-120.743505580000004
3944,32.737352510000001,-120.685887129999998
3945,32.750129999999999,-120.628250100000002
3946,32.762878030000003,-120.570594529999994
3947,32.775596600000000,-120.512920449999996
3948,32.788285670000000,-120.455227899999997
3949,32.800945259999999,-120.397516920000001
3950,32.813575329999999,-120.339787520000002
3951,32.826175890000002,-120.282039749999996
3952,32.838746919999998,-120.224273640000007
3953,32.851288400000001,-120.166489229999996
3954,32.863800329999997,-120.108686550000002
3955,32.876282699999997,-120.050865630000004
3956,32.888735480000001,-119.993026499999999
3957,32.901158680000002,-119.935169209999998
3958,32.913552279999998,-119.877293789999996
3959,32.925916270000002,-119.819400259999995
3960,32.938250629999999,-119.761488679999999
3961,32.950555360000003,-119.703559060000003
3962,32.962830439999998,-119.645611439999996
3963,32.975075859999997,-119.587645870000003
3964,32.987291610000000,-119.529662360000003
3965,32.999477679999998,-119.471660970000002
3966,33.011634059999999,-119.413641720000001
3967,33.023760740000000,-119.355604650000004
3968,33.035857690000000,-119.297549790000005
3969,33.047924920000000,-119.239477190000002
3970,33.059962409999997,-119.181386860000003
3971,33.071970159999999,-119.123278859999999
3972,33.083948130000003,-119.065153210000005
3973,33.095896340000003,-119.007009949999997
3974,33.107814759999997,-118.948849120000006
3975,33.119703389999998,-118.890670740000004
3976,33.131562199999998,-118.832474869999999
3977,33.143391200000003,-118.774261530000004
3978,33.155190370000000,-118.716030759999995
3979,33.166959700000000,-118.657782589999997
